,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,label(ppm)
30,0.235184,0.235507,0.236473,0.235507,0.234862,0.236151,0.237118,0.235829,0.23454,0.233573,0.234218,0.233896,0.235184,0.236473,0.23454,0.235829,0.236473,0.235507,0.235829,0.23454,0.353437,2.272229,2.884116,3.081312,3.15381,3.170565,3.181521,3.184099,3.187965,3.188287,3.178299,3.177976,3.180232,3.182165,3.172177,3.172177,3.17411,3.17411,3.176688,3.167666,3.167666,3.169599,3.170565,3.15961,3.160577,3.16251,3.164443,3.164766,3.156388,3.15671,3.15961,1.907804,0.988524,0.566422,0.389526,0.312516,0.276106,0.257417,0.248718,0.245173,0.241951,0.240662,0.239373,0.238084,0.238729,0.238729,0.238407,0.237762,0.23744,0.239051,100
31,0.235184,0.235184,0.235184,0.232929,0.235184,0.233896,0.236151,0.232929,0.23454,0.236151,0.232929,0.235507,0.236473,0.236151,0.23454,0.23454,0.235829,0.235829,0.235507,0.234862,0.511323,2.342794,2.904093,3.08679,3.153488,3.180232,3.187965,3.179588,3.184099,3.181843,3.183132,3.184099,3.184743,3.172177,3.174432,3.175077,3.175399,3.179588,3.16831,3.167666,3.171532,3.170243,3.169599,3.163155,3.161866,3.165088,3.164766,3.16541,3.155099,3.157032,3.113211,1.743474,0.904748,0.530656,0.374704,0.305427,0.273528,0.255484,0.250006,0.242918,0.241629,0.240018,0.240018,0.239373,0.24034,0.238084,0.238729,0.236796,0.242918,0.232285,100
32,0.234218,0.232607,0.236151,0.236796,0.235507,0.235507,0.235184,0.235829,0.238729,0.232285,0.236796,0.237118,0.23454,0.234862,0.236151,0.232929,0.236796,0.236151,0.237762,0.234218,0.264828,2.228408,2.874127,3.080023,3.148655,3.173465,3.183132,3.187965,3.189576,3.178299,3.181843,3.181843,3.18281,3.183454,3.176043,3.17411,3.172499,3.173143,3.173465,3.178621,3.162832,3.16831,3.166699,3.167988,3.168954,3.158966,3.161866,3.159932,3.164121,3.164121,3.140922,1.768285,0.918925,0.537422,0.376637,0.305427,0.27385,0.259351,0.250329,0.245495,0.242918,0.240018,0.239695,0.238407,0.239373,0.240662,0.240662,0.238729,0.24034,0.235829,100
33,0.235829,0.235507,0.236796,0.236473,0.238729,0.236151,0.235507,0.23454,0.235184,0.23744,0.238084,0.236473,0.237118,0.235184,0.234862,0.236151,0.236796,0.236796,0.235507,0.236473,0.32186,2.263852,2.879605,3.078412,3.149299,3.177332,3.187965,3.193121,3.182487,3.183776,3.184421,3.185387,3.185387,3.175077,3.17701,3.17701,3.177976,3.178621,3.16831,3.169599,3.169277,3.170888,3.171854,3.17121,3.163155,3.16251,3.161866,3.163799,3.16541,3.16541,3.119655,1.745407,0.908614,0.532589,0.374704,0.307038,0.274817,0.258384,0.250973,0.246784,0.245173,0.241629,0.238407,0.239695,0.240984,0.237762,0.239695,0.238084,0.240018,0.238729,100
34,0.23744,0.235507,0.236796,0.237118,0.236473,0.235507,0.236473,0.236796,0.23454,0.235184,0.239373,0.228096,0.240662,0.236151,0.239695,0.235507,0.237118,0.236151,0.235507,0.236151,0.235184,2.209397,2.872839,3.077445,3.146722,3.175077,3.185387,3.189254,3.191187,3.191832,3.178943,3.17991,3.181199,3.179588,3.181843,3.18281,3.182165,3.173788,3.170565,3.174432,3.175721,3.176688,3.163477,3.167343,3.167343,3.168632,3.168632,3.160899,3.159288,3.160899,3.161543,1.893304,0.981113,0.563844,0.388559,0.311549,0.277395,0.259351,0.250329,0.244529,0.242918,0.239373,0.240662,0.240662,0.240662,0.239051,0.238729,0.239695,0.239051,0.238084,100
35,0.236473,0.236473,0.238084,0.237118,0.236796,0.236796,0.235184,0.235507,0.236473,0.234862,0.235829,0.238084,0.238407,0.238084,0.235829,0.23454,0.238084,0.235507,0.234862,0.235507,0.46138,2.324428,2.904093,3.090978,3.159288,3.181199,3.184743,3.185387,3.189254,3.189576,3.189254,3.178943,3.180554,3.178943,3.17991,3.180232,3.181843,3.172177,3.171532,3.173143,3.174432,3.175077,3.166699,3.166054,3.164443,3.167343,3.167666,3.16831,3.159288,3.159288,3.083567,1.724141,0.897981,0.528078,0.374059,0.306072,0.274173,0.258384,0.250006,0.24614,0.244529,0.241951,0.240984,0.24034,0.238084,0.239373,0.238729,0.239373,0.239695,0.238407,100
36,0.236473,0.236473,0.235507,0.235184,0.236473,0.23744,0.23744,0.235829,0.235507,0.235829,0.234862,0.236796,0.236473,0.23744,0.236796,0.234862,0.235184,0.236796,0.237118,0.236473,0.236796,2.194575,2.869616,3.072612,3.147688,3.175721,3.187321,3.192798,3.192476,3.183132,3.182487,3.180554,3.181843,3.18281,3.18281,3.182487,3.175399,3.172499,3.172499,3.17411,3.175721,3.174754,3.167343,3.164443,3.166699,3.167666,3.167988,3.16831,3.157999,3.157999,3.156388,2.095655,1.087766,0.606376,0.407892,0.317349,0.278361,0.261606,0.253551,0.247106,0.244207,0.242595,0.242273,0.240662,0.242595,0.240662,0.240984,0.240018,0.240018,0.241629,100
37,0.235184,0.23744,0.234862,0.235507,0.234862,0.234218,0.235507,0.236796,0.234218,0.234862,0.235507,0.234862,0.235507,0.234218,0.234862,0.234862,0.234862,0.235507,0.234862,0.234218,1.958714,2.795507,3.053279,3.141244,3.175721,3.188287,3.186998,3.183776,3.183776,3.18281,3.183454,3.183132,3.183776,3.183132,3.18281,3.172821,3.171854,3.170243,3.17121,3.17411,3.172499,3.172821,3.162832,3.163799,3.161866,3.161221,3.160577,3.161866,3.162188,3.16251,2.101133,1.091633,0.609276,0.408859,0.319605,0.279972,0.260962,0.250651,0.245173,0.243562,0.241307,0.241307,0.239373,0.239051,0.239051,0.238407,0.238407,0.237762,0.238729,0.238407,100
38,0.235507,0.235829,0.236151,0.235184,0.238084,0.235829,0.238084,0.236796,0.235507,0.236796,0.236151,0.236473,0.236151,0.234862,0.234862,0.240018,0.230029,0.240984,0.23454,0.235184,0.235507,2.187487,2.864139,3.07809,3.153488,3.171532,3.182165,3.186032,3.187965,3.18861,3.18861,3.177332,3.179265,3.177976,3.180554,3.179588,3.17991,3.177654,3.169277,3.169277,3.17121,3.169921,3.172177,3.171532,3.161221,3.163155,3.160255,3.159932,3.163477,3.161221,3.161543,1.997702,1.0375,0.586399,0.396292,0.316061,0.278684,0.260639,0.250329,0.245495,0.242918,0.242918,0.240662,0.239373,0.240662,0.239695,0.238407,0.238407,0.239051,0.238084,100
39,0.236151,0.23744,0.236796,0.236796,0.235829,0.235507,0.235507,0.236151,0.23744,0.235507,0.235507,0.235507,0.236796,0.235507,0.235507,0.235829,0.238084,0.236473,0.236473,0.236151,2.015746,2.811618,3.056501,3.143499,3.17701,3.183454,3.184099,3.186032,3.187965,3.188932,3.18281,3.178943,3.178621,3.178299,3.180232,3.181199,3.168954,3.171532,3.168954,3.170888,3.172821,3.172821,3.160899,3.163799,3.163799,3.164766,3.164121,3.167343,3.163155,3.157677,2.23453,1.165098,0.641498,0.419492,0.327982,0.281906,0.261928,0.250329,0.246462,0.243884,0.241307,0.24034,0.239051,0.240018,0.24034,0.239373,0.239373,0.238729,0.238407,0.239051,100
